id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region,Lat_precise,Long_precise,SA1_MAINCODE_2011,SA1_MAINCODE_2016,SA2_MAINCODE_2016,SA2_NAME_2016,SA3_CODE_2016,SA3_NAME_2016,SA4_CODE_2016,SA4_NAME_2016,RA_2011,RA_2016,MMM_2015,MMM_2019,ced,altitude,chargezone,phn_code,phn_name,lgaregion,lgacode,electorate,electoraterating
9033,3807,BEACONSFIELD,VIC,145.371635,-38.048316,NARRE WARREN DC,Delivery Area,Updated 6-Feb-2020,21202.0,Casey - North,212.0,Melbourne - South East,R1,-38.049,145.371,21201128703.0,21201128703.0,212011287.0,Beaconsfield - Officer,21201.0,Cardinia,212.0,Melbourne - South East,1.0,1.0,1.0,1.0,La Trobe,54.0709686279297,V1,PHN203,South Eastern Melbourne,Casey,21610.0,Monash,
9035,3808,BEACONSFIELD UPPER,VIC,145.42327,-38.002518,BEACONSFIELD UPPER,Delivery Area,Updated 6-Feb-2020,21201.0,Cardinia,212.0,Melbourne - South East,R1,-37.9982063,145.4237893,21201128929.0,21201128929.0,212011289.0,Emerald - Cockatoo,21201.0,Cardinia,212.0,Melbourne - South East,1.0,1.0,1.0,1.0,La Trobe,,V1,PHN203,South Eastern Melbourne,Casey,21610.0,Menzies,
9037,3809,OFFICER,VIC,145.406887,-38.069094,PAKENHAM DC,Delivery Area,Updated 6-Feb-2020,21201.0,Cardinia,212.0,Melbourne - South East,R3,-38.0611204,145.415089,21201128708.0,21201128708.0,212011287.0,Beaconsfield - Officer,21201.0,Cardinia,212.0,Melbourne - South East,1.0,1.0,1.0,1.0,La Trobe,30.4336376190186,V1,PHN203,South Eastern Melbourne,Casey,21610.0,Monash,
9039,3810,PAKENHAM,VIC,145.472514,-38.04658,PAKENHAM DC,Delivery Area,Updated 6-Feb-2020,21201.0,Cardinia,212.0,Melbourne - South East,R3,-38.073568,145.4851308,21201129209.0,21201129209.0,212011292.0,Pakenham - South,21201.0,Cardinia,212.0,Melbourne - South East,1.0,1.0,1.0,1.0,La Trobe,,V1,PHN203,South Eastern Melbourne,Cardinia,21450.0,Monash,
9043,3812,MARYKNOLL,VIC,145.565304,-38.070135,NAR NAR GOON,Delivery Area,Updated 6-Feb-2020,21201.0,Cardinia,212.0,Melbourne - South East,R3,-38.032,145.602,21201128808.0,21201128808.0,212011288.0,Bunyip - Garfield,21201.0,Cardinia,212.0,Melbourne - South East,2.0,2.0,2.0,2.0,La Trobe,42.4616317749023,V2,PHN203,South Eastern Melbourne,Cardinia,21450.0,Monash,Rural
9046,3813,TYNONG,VIC,145.634339,-38.064252,TYNONG,Delivery Area,Updated 6-Feb-2020,21201.0,Cardinia,212.0,Melbourne - South East,R3,-38.083333,145.616667,21201128807.0,21201128807.0,212011288.0,Bunyip - Garfield,21201.0,Cardinia,212.0,Melbourne - South East,2.0,2.0,3.0,2.0,Monash,114.703079223633,V2,PHN203,South Eastern Melbourne,Cardinia,21450.0,Monash,Rural
9048,3814,CORA LYNN,VIC,145.669112,-38.10718,CORA LYNN,Delivery Area,Updated 6-Feb-2020,21201.0,Cardinia,212.0,Melbourne - South East,R3,-38.145278,145.605833,21201128806.0,21201128806.0,212011288.0,Bunyip - Garfield,21201.0,Cardinia,212.0,Melbourne - South East,2.0,2.0,5.0,2.0,Monash,39.793399810791,V2,PHN203,South Eastern Melbourne,Cardinia,21450.0,Monash,Rural
9052,3815,BUNYIP,VIC,145.726311,-38.01378,DROUIN,Delivery Area,Updated 6-Feb-2020,21201.0,Cardinia,212.0,Melbourne - South East,R3,-38.1000508,145.7189396,21201128815.0,21201128815.0,212011288.0,Bunyip - Garfield,21201.0,Cardinia,212.0,Melbourne - South East,2.0,2.0,4.0,4.0,Monash,110.556632995605,V2,PHN203,South Eastern Melbourne,Cardinia,21450.0,Monash,Rural
9056,3816,LABERTOUCHE,VIC,145.787991,-38.043542,LONGWARRY,Delivery Area,Updated 6-Feb-2020,21201.0,Cardinia,212.0,Melbourne - South East,R3,-38.0306894,145.805379,20501107615.0,20501107615.0,205011076.0,Drouin,20501.0,Baw Baw,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,71.9122619628906,V2,PHN204,Gippsland,Unincorporated Vic,29399.0,Monash,Rural
9060,3818,ATHLONE,VIC,145.867337,-38.096289,DROUIN,Delivery Area,Updated 6-Feb-2020,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,-38.2386755,145.758535,20501107625.0,20501107625.0,205011076.0,Drouin,20501.0,Baw Baw,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,,V2,PHN204,Gippsland,Unincorporated Vic,29399.0,Monash,Rural
9069,3820,BONA VISTA,VIC,145.922212,-38.207476,WARRAGUL DC,Delivery Area,Updated 6-Feb-2020,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,-38.2075076,145.963705,20501107936.0,20501107936.0,205011079.0,Warragul,20501.0,Baw Baw,205.0,Latrobe - Gippsland,2.0,2.0,4.0,4.0,Monash,,V2,PHN204,Gippsland,Baw Baw,20830.0,Monash,Rural
9072,3821,BRANDY CREEK,VIC,145.945214,-37.919937,WARRAGUL DC,Delivery Area,Updated 6-Feb-2020,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,-38.1006308,145.9163703,20501107717.0,20501107945.0,205011079.0,Warragul,20501.0,Baw Baw,205.0,Latrobe - Gippsland,2.0,2.0,4.0,4.0,Monash,161.035247802734,V2,PHN204,Gippsland,Unincorporated Vic,29399.0,Monash,Rural
9090,3822,CLOVERLEA,VIC,145.989901,-38.194379,YARRAGON,Delivery Area,Updated 6-Feb-2020,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,-38.2566511,146.0002671,20501107936.0,20501107936.0,205011079.0,Warragul,20501.0,Baw Baw,205.0,Latrobe - Gippsland,2.0,2.0,4.0,4.0,Monash,,V2,PHN204,Gippsland,Baw Baw,20830.0,Monash,Rural
9093,3823,ALLAMBEE,VIC,146.065656,-38.210382,YARRAGON,Delivery Area,Updated 6-Feb-2020,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,-38.2905436,146.0196656,20501107819.0,20501107819.0,205011078.0,Trafalgar (Vic.),20501.0,Baw Baw,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,93.4243545532227,V2,PHN204,Gippsland,Baw Baw,20830.0,Monash,Rural
9096,3824,CHILDERS,VIC,146.16397,-38.245649,TRAFALGAR LPO,Delivery Area,Updated 6-Feb-2020,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,-38.3017794,146.1086461,20501107816.0,20501107816.0,205011078.0,Trafalgar (Vic.),20501.0,Baw Baw,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,,V2,PHN204,Gippsland,Latrobe,23810.0,Monash,Rural
8820,3825,ABERFELDY,VIC,146.342932,-37.978862,MOE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-37.7206048,146.3885869,20501107707.0,20501107707.0,205011077.0,Mount Baw Baw Region,20501.0,Baw Baw,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Monash,443.731781005859,V2,PHN204,Gippsland,Baw Baw,20830.0,Monash,Rural
8846,3831,NEERIM,VIC,146.013136,-37.993258,NEERIM SOUTH,Delivery Area,Updated 6-Feb-2020,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,-37.966667,145.95,20501107713.0,20501107713.0,205011077.0,Mount Baw Baw Region,20501.0,Baw Baw,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,266.096862792969,V2,PHN204,Gippsland,Baw Baw,20830.0,Monash,Rural
37,3832,NAYOOK,VIC,145.945214,-37.919937,NEERIM JUNCTION,Delivery Area,Updated 25-Mar-2020,20501.0,Baw Baw,205.0,Latrobe - Gippsland,R3,-37.9151442,145.9302897,20501107713.0,20501107713.0,205011077.0,Mount Baw Baw Region,20501.0,Baw Baw,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,,V2,PHN204,Gippsland,Unincorporated Vic,29399.0,Monash,Rural
20955,3833,ADA,VIC,145.851865,-37.84222154,Victoria Country 3,Delivery Area,Updated 6-Feb-2020,21105.0,Yarra Ranges,211.0,Melbourne - Outer East,R3,-37.8422187,145.8518624,20501107703.0,20501107703.0,205011077.0,Mount Baw Baw Region,20501.0,Baw Baw,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,856.670349121094,V2,PHN205,Murray,Unincorporated Vic,29399.0,Monash,Rural
8859,3835,THORPDALE,VIC,146.175271,-38.290637,THORPDALE,Delivery Area,Updated 6-Feb-2020,20503.0,Gippsland - South West,205.0,Latrobe - Gippsland,R3,-38.2926842,146.1812023,20501107817.0,20501107817.0,205011078.0,Trafalgar (Vic.),20501.0,Baw Baw,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,251.490585327148,V2,PHN204,Gippsland,Latrobe,23810.0,Monash,Rural
8860,3840,DRIFFIELD,VIC,146.424457,-38.245215,MORWELL DC,Delivery Area,Updated 6-Feb-2020,20504.0,Latrobe Valley,205.0,Latrobe - Gippsland,R3,-38.285052,146.296432,20504109404.0,20504109404.0,205041094.0,Churchill,20504.0,Latrobe Valley,205.0,Latrobe - Gippsland,2.0,2.0,3.0,4.0,Gippsland,,V2,PHN204,Gippsland,Latrobe,23810.0,Gippsland,Rural
8871,3841,GIPPSLAND MC,VIC,147.463,-37.5832,,,,,,,,R3,-37.5832,147.463,20502108223.0,20502108223.0,205021082.0,Bruthen - Omeo,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,,V2,,,Wellington,26810.0,Parkes,
8872,3842,CHURCHILL,VIC,146.414358,-38.315452,MORWELL DC,Delivery Area,Updated 6-Feb-2020,20504.0,Latrobe Valley,205.0,Latrobe - Gippsland,R3,-38.3219988,146.4160017,20504109418.0,20504109418.0,205041094.0,Churchill,20504.0,Latrobe Valley,205.0,Latrobe - Gippsland,2.0,2.0,3.0,3.0,Gippsland,,V2,PHN204,Gippsland,Latrobe,23810.0,Gippsland,Rural
8873,3844,BLACKWARRY,VIC,146.607101,-38.316869,TRARALGON DC,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.4193287,146.606259,20505110401.0,20505110401.0,205051104.0,Yarram,20505.0,Wellington,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Gippsland,259.099151611328,V2,PHN204,Gippsland,Latrobe,23810.0,Gippsland,Rural
8886,3847,HIAMDALE,VIC,146.772991,-38.166213,ROSEDALE LPO,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.2643115,146.7554393,20505110206.0,20505110206.0,205051102.0,Rosedale,20505.0,Wellington,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Gippsland,24.194393157959,V2,PHN204,Gippsland,Latrobe,23810.0,Gippsland,Rural
8890,3850,GIFFARD,VIC,147.106181,-38.224191,SALE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.3676479,147.1613237,20505110406.0,20505110406.0,205051104.0,Yarram,20505.0,Wellington,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,,V2,PHN204,Gippsland,Wellington,26810.0,Gippsland,Rural
8895,3851,AIRLY,VIC,147.084398,-38.035548,SALE DELIVERY CENTRE,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.0279745,147.1149275,20505110129.0,20505110129.0,205051101.0,Maffra,20505.0,Wellington,205.0,Latrobe - Gippsland,2.0,2.0,4.0,4.0,Gippsland,14.5889396667481,V2,PHN204,Gippsland,Wellington,26810.0,Gippsland,Rural
20963,3852,EAST SALE,VIC,147.1414369,-38.10361729,Victoria Country 2,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.1054,147.141,20505110013.0,20505110013.0,205051100.0,Longford - Loch Sport,20505.0,Wellington,205.0,Latrobe - Gippsland,2.0,2.0,4.0,4.0,Gippsland,,V2,PHN204,Gippsland,Wellington,26810.0,Gippsland,Rural
8922,3853,SALE,VIC,146.059953,-38.095569,SALE DELIVERY CENTRE,Post Office Boxes,Updated 25-Mar-2020 SA3,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.1026004,147.073027,20505110313.0,20505110313.0,205051103.0,Sale,20505.0,Wellington,205.0,Latrobe - Gippsland,2.0,2.0,4.0,4.0,Gippsland,165.838607788086,V2,PHN204,,Baw Baw,20830.0,Parkes,
8923,3854,GLENGARRY,VIC,146.596877,-38.12413,GLENGARRY,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.1352566,146.5637493,20504109804.0,20504109804.0,205041098.0,Yallourn North - Glengarry,20504.0,Latrobe Valley,205.0,Latrobe - Gippsland,2.0,2.0,3.0,3.0,Gippsland,44.4541969299316,V2,PHN204,Gippsland,Latrobe,23810.0,Gippsland,Rural
8926,3856,TOONGABBIE,VIC,146.672206,-38.063907,TOONGABBIE,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.0326139,146.5392256,20504109802.0,20504109802.0,205041098.0,Yallourn North - Glengarry,20504.0,Latrobe Valley,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Gippsland,56.8328018188477,V2,PHN204,Gippsland,Wellington,26810.0,Gippsland,Rural
8927,3857,COWWARR,VIC,146.694894,-38.018616,COWWARR,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.0132354,146.6850587,20505110210.0,20505110210.0,205051102.0,Rosedale,20505.0,Wellington,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Gippsland,,V2,PHN204,Gippsland,Wellington,26810.0,Gippsland,Rural
20965,3858,ARBUCKLE,VIC,146.8291658,-37.3690401,Victoria Country 3,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-37.369,146.829,20505109901.0,20505109901.0,205051099.0,Alps - West,20505.0,Wellington,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,758.849487304688,V2,PHN205,Murray,Mansfield,24250.0,Gippsland,Rural
8938,3859,MAFFRA WEST UPPER,VIC,146.848259,-37.886136,MAFFRA,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-37.8729822,146.817681,20505110108.0,20505110108.0,205051101.0,Maffra,20505.0,Wellington,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Gippsland,,V2,PHN204,Gippsland,Wellington,26810.0,Gippsland,Rural
8943,3860,BOISDALE,VIC,146.805175,-37.571707,BOISDALE,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-37.8840703,146.9945377,20505110107.0,20505110107.0,205051101.0,Maffra,20505.0,Wellington,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,1456.92687988281,V2,PHN204,Gippsland,Wellington,26810.0,Gippsland,Rural
20984,3862,BUDGEE BUDGEE,VIC,147.130018,-37.55304411,Victoria Country 4,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-37.5459,147.096,20505109901.0,20505109901.0,205051099.0,Alps - West,20505.0,Wellington,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,487.92578125,V2,PHN205,Murray,Wellington,26810.0,Gippsland,Rural
8682,3864,FERNBANK,VIC,147.341513,-37.860878,STRATFORD LPO,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.8151682,147.3291671,20502108224.0,20502108224.0,205021082.0,Bruthen - Omeo,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,,V2,PHN204,Gippsland,Wellington,26810.0,Gippsland,Rural
8685,3865,LINDENOW,VIC,147.455946,-37.796743,LINDENOW,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.7994292,147.468383,20502108201.0,20502108201.0,205021082.0,Bruthen - Omeo,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,22.5033493041992,V2,PHN204,Gippsland,Wellington,26810.0,Gippsland,Rural
8686,3869,JUMBUK,VIC,146.359836,-38.364689,YINNAR,Delivery Area,Updated 6-Feb-2020,20504.0,Latrobe Valley,205.0,Latrobe - Gippsland,R3,-38.3747997,146.4051598,20504109408.0,20504109408.0,205041094.0,Churchill,20504.0,Latrobe Valley,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Gippsland,98.0101699829102,V2,PHN204,Gippsland,Latrobe,23810.0,Gippsland,Rural
8689,3870,BOOLARRA,VIC,146.319351,-38.437946,BOOLARRA,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.383333,146.266667,20504109414.0,20504109414.0,205041094.0,Churchill,20504.0,Latrobe Valley,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Gippsland,219.884262084961,V2,PHN204,Gippsland,Latrobe,23810.0,Gippsland,Rural
8695,3871,ALLAMBEE RESERVE,VIC,146.158866,-38.42207,MIRBOO NORTH,Delivery Area,Updated 6-Feb-2020,20504.0,Latrobe Valley,205.0,Latrobe - Gippsland,R3,-38.3022517,146.0528724,20501107819.0,20501107819.0,205011078.0,Trafalgar (Vic.),20501.0,Baw Baw,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Monash,171.858917236328,V2,PHN204,Gippsland,South Gippsland,26170.0,Monash,Rural
8704,3873,GORMANDALE,VIC,146.708775,-38.298267,GORMANDALE,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.3016024,146.6738329,20505110206.0,20505110206.0,205051102.0,Rosedale,20505.0,Wellington,205.0,Latrobe - Gippsland,2.0,2.0,5.0,5.0,Gippsland,,V2,PHN204,Gippsland,Latrobe,23810.0,Gippsland,Rural
8705,3874,CARRAJUNG SOUTH,VIC,146.836248,-38.514438,WOODSIDE,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-38.3871131,146.7991439,20505110406.0,20505110406.0,205051104.0,Yarram,20505.0,Wellington,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,58.785530090332,V2,PHN204,Gippsland,Latrobe,23810.0,Gippsland,Rural
8711,3875,BAIRNSDALE,VIC,147.63201,-37.826032,BAIRNSDALE,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-37.833333,147.616667,20502108110.0,20502108110.0,205021081.0,Bairnsdale,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,4.0,4.0,Gippsland,17.1043434143066,V2,PHN204,Gippsland,Wellington,26810.0,Gippsland,Rural
8741,3878,EAGLE POINT,VIC,147.680121,-37.898544,PAYNESVILLE,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.9067566,147.6779106,20502108604.0,20502108604.0,205021086.0,Paynesville,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,,V2,PHN204,Gippsland,Wellington,26810.0,Gippsland,Rural
8742,3880,BOOLE POOLE,VIC,147.727389,-37.914728,PAYNESVILLE,Delivery Area,Updated 6-Feb-2020,20505.0,Wellington,205.0,Latrobe - Gippsland,R3,-37.8993247,147.7902372,20502108301.0,20502108301.0,205021083.0,Lake King,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,,V2,PHN204,Gippsland,Wellington,26810.0,Gippsland,Rural
8746,3882,NICHOLSON,VIC,147.764385,-37.812017,NICHOLSON,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.8071978,147.7573,20502108219.0,20502108219.0,205021082.0,Bruthen - Omeo,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,32.3831024169922,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
21001,3885,BRUMBY,VIC,148.0696953,-37.01610136,Victoria Country 5,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.0161,148.07,20502108001.0,20502108001.0,205021080.0,Alps - East,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8763,3886,NEWMERELLA,VIC,148.426851,-37.770977,NEWMERELLA,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.7514308,148.42875,20502108514.0,20502108514.0,205021085.0,Orbost,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,60.4971199035645,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8764,3887,LAKE TYERS,VIC,148.116641,-37.757895,NOWA NOWA,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.8396304,148.1238154,20502108518.0,20502108518.0,205021085.0,Orbost,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8767,3888,BENDOC,VIC,148.660943,-37.39051,BENDOC,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.1347462,148.9105482,20502108511.0,20502108511.0,205021085.0,Orbost,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,4.0,3.0,6.0,5.0,Gippsland,374.822845458984,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8791,3889,BELL BIRD CREEK,VIC,148.873952,-37.610841,Victoria Country 5,,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.6535,148.814,20502108517.0,20502108517.0,205021085.0,Orbost,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,138.644454956055,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8798,3890,BULDAH,VIC,149.217216,-37.566489,CANN RIVER,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.2788614,149.1440045,20502108512.0,20502108512.0,205021085.0,Orbost,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,4.0,4.0,6.0,6.0,Gippsland,101.381126403809,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8806,3891,GENOA,VIC,149.538907,-37.567684,GENOA,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.4510835,149.696092,20502108521.0,20502108521.0,205021085.0,Orbost,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,4.0,4.0,6.0,6.0,Gippsland,,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8813,3892,MALLACOOTA,VIC,149.909868,-37.563775,MALLACOOTA,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.5130708,149.7718067,20502108521.0,20502108521.0,205021085.0,Orbost,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,4.0,4.0,6.0,6.0,Gippsland,38.9455833435059,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8814,3893,DOUBLE BRIDGES,VIC,147.866067,-37.495349,SWIFTS CREEK,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.6278133,147.8483965,20502108220.0,20502108220.0,205021082.0,Bruthen - Omeo,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8817,3895,DOCTORS FLAT,VIC,147.887515,-37.379331,ENSAY,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.2996064,147.740283,20502108211.0,20502108211.0,205021082.0,Bruthen - Omeo,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8541,3896,BINDI,VIC,147.707962,-37.264671,SWIFTS CREEK,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.1429517,147.8151071,20502108211.0,20502108211.0,205021082.0,Bruthen - Omeo,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,308.991424560547,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8546,3898,ANGLERS REST,VIC,147.464799,-37.066169,OMEO,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-36.9939045,147.4819571,20502108209.0,20502108209.0,205021082.0,Bruthen - Omeo,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,550.958068847656,V2,PHN205,Murray,Alpine,20110.0,Indi,Rural
8558,3900,BENAMBRA,VIC,147.826143,-36.88053,BENAMBRA,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-36.9180065,147.7736105,20502108209.0,20502108209.0,205021082.0,Bruthen - Omeo,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,810.930053710938,V2,PHN204,Gippsland,Towong,26670.0,Gippsland,Rural
8561,3902,BUMBERRAH,VIC,147.814894,-37.797042,JOHNSONVILLE,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.7900179,147.8339099,20502108216.0,20502108216.0,205021082.0,Bruthen - Omeo,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,55.8540115356445,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8563,3903,SWAN REACH,VIC,147.867533,-37.811303,SWAN REACH,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.8097254,147.8594587,20502108406.0,20502108406.0,205021084.0,Lakes Entrance,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
8564,3904,METUNG,VIC,147.839367,-37.881041,METUNG,Delivery Area,Updated 6-Feb-2020,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,R3,-37.8600459,147.8367484,20502108413.0,20502108413.0,205021084.0,Lakes Entrance,20502.0,Gippsland - East,205.0,Latrobe - Gippsland,3.0,3.0,5.0,5.0,Gippsland,32.2328109741211,V2,PHN204,Gippsland,East Gippsland,22110.0,Gippsland,Rural
